,gameId,name,image,thumbnail,minPlayers,maxPlayers,isExpansion,yearPublished
62,157403,Black Fleet,https://cf.geekdo-images.com/A-KaF84pQ7V8IAZULQNqKg__original/img/jQSWb6LWCtAkGeLVlQDj6an6ED4=/0x0/filters:format(jpeg)/pic1987366.jpg,https://cf.geekdo-images.com/A-KaF84pQ7V8IAZULQNqKg__thumb/img/t6JsS2kb5qfi0CVFe5o08WGlQ2M=/fit-in/200x150/filters:strip_icc()/pic1987366.jpg,3,4,False,2014
63,170216,Blood Rage,https://cf.geekdo-images.com/HkZSJfQnZ3EpS214xtuplg__original/img/Myy6IPDJDzLoPdXrPXVZcddBQoQ=/0x0/filters:format(jpeg)/pic2439223.jpg,https://cf.geekdo-images.com/HkZSJfQnZ3EpS214xtuplg__thumb/img/NLhVdU8xazrgS5dA6nVCYmN2DNI=/fit-in/200x150/filters:strip_icc()/pic2439223.jpg,2,4,False,2015
64,21882,Blue Moon City,https://cf.geekdo-images.com/1MRXcnaF8VqPaeIS6cEUDQ__original/img/lEJBqf8knsJjfPOGXtLa7Dc71bA=/0x0/filters:format(jpeg)/pic4757841.jpg,https://cf.geekdo-images.com/1MRXcnaF8VqPaeIS6cEUDQ__thumb/img/sihUuUe4alBkHpkPdUSoDvri3Hs=/fit-in/200x150/filters:strip_icc()/pic4757841.jpg,2,4,False,2006
65,147154,Blue Moon Legends,https://cf.geekdo-images.com/YaxwsOzTE1Qou7ZVn4x7vQ__original/img/sjaRKFdTOe5g3TRIeI_oUpjTRPg=/0x0/filters:format(jpeg)/pic1854836.jpg,https://cf.geekdo-images.com/YaxwsOzTE1Qou7ZVn4x7vQ__thumb/img/wvw6SBUlzqCKJ9snFYm25zatQas=/fit-in/200x150/filters:strip_icc()/pic1854836.jpg,2,2,False,2014
66,140933,Blueprints,https://cf.geekdo-images.com/yj0dJI3pFauW-EU9Vg6OZw__original/img/LxwWN-0LRUVioSQcFJPbgqQ8No4=/0x0/filters:format(jpeg)/pic1877243.jpg,https://cf.geekdo-images.com/yj0dJI3pFauW-EU9Vg6OZw__thumb/img/TVG6p598iOhPeDZuVWy6QCTzOi4=/fit-in/200x150/filters:strip_icc()/pic1877243.jpg,2,4,False,2013
67,142267,Bomb Squad,https://cf.geekdo-images.com/mmJUfQ0kUoyPX14RDKUniQ__original/img/c0Wsiwsywzrxf-KX2II_GsCS4J0=/0x0/filters:format(png)/pic2162016.png,https://cf.geekdo-images.com/mmJUfQ0kUoyPX14RDKUniQ__thumb/img/8otCpFCd6hTlkTu_e_6JJQ1yFBA=/fit-in/200x150/filters:strip_icc()/pic2162016.png,2,6,False,2013
68,139898,Brew Crafters,https://cf.geekdo-images.com/NAeItcDkAqhXVAe0ogT4yw__original/img/mKXBLJmeM638RFzxFEp22NZ1oP8=/0x0/filters:format(jpeg)/pic1601585.jpg,https://cf.geekdo-images.com/NAeItcDkAqhXVAe0ogT4yw__thumb/img/KCdHyS3dTyV9jc94S6eOupdcgVs=/fit-in/200x150/filters:strip_icc()/pic1601585.jpg,2,5,False,2013
69,172308,Broom Service,https://cf.geekdo-images.com/PcxTKtTwov2vxkZZbRVDAw__original/img/kjg4hSkTE2a8MKlkZNgTGqfKqgc=/0x0/filters:format(jpeg)/pic2546156.jpg,https://cf.geekdo-images.com/PcxTKtTwov2vxkZZbRVDAw__thumb/img/exJUDw66ox4k5H5dSX_oAOuRNXk=/fit-in/200x150/filters:strip_icc()/pic2546156.jpg,2,5,False,2015
70,136888,Bruges,https://cf.geekdo-images.com/A8JeebUT3mu4zUmYs9clDQ__original/img/v5d03Jz4di-I6S6C1iihj6JEeoY=/0x0/filters:format(jpeg)/pic1652004.jpg,https://cf.geekdo-images.com/A8JeebUT3mu4zUmYs9clDQ__thumb/img/0O-Yp8KcLpb_lUXGm3AgymPJKos=/fit-in/200x150/filters:strip_icc()/pic1652004.jpg,2,4,False,2013
71,161226,The Builders: Antiquity,https://cf.geekdo-images.com/D_KnKBBIOrPvqykC_wkRow__original/img/DcNwuUAYw8HQYrK3DJftwBAZs3U=/0x0/filters:format(jpeg)/pic3095866.jpg,https://cf.geekdo-images.com/D_KnKBBIOrPvqykC_wkRow__thumb/img/-xPxSrRrIdgDxRRi43-5Ml0ieyM=/fit-in/200x150/filters:strip_icc()/pic3095866.jpg,2,4,False,2015
72,153938,Camel Up,https://cf.geekdo-images.com/1ph2jVOD1MudR1fK1nkwwA__original/img/73QLoWe-ejV9mijfd7HWZwns51A=/0x0/filters:format(png)/pic2031446.png,https://cf.geekdo-images.com/1ph2jVOD1MudR1fK1nkwwA__thumb/img/TVCsLhF3KMZkFs6oLJkS37njE_s=/fit-in/200x150/filters:strip_icc()/pic2031446.png,2,8,False,2014
73,159503,The Captain Is Dead,https://cf.geekdo-images.com/6BBJr3Ch9NDKJIyzqKrhOg__original/img/R36EQ8AAQH9jI1S3of8gOlDZ4Gc=/0x0/filters:format(jpeg)/pic3279087.jpg,https://cf.geekdo-images.com/6BBJr3Ch9NDKJIyzqKrhOg__thumb/img/9br2LdBG9NVAEWQwyZZ6NIXxqhM=/fit-in/200x150/filters:strip_icc()/pic3279087.jpg,2,7,False,2014
74,163685,Captain's Wager,https://cf.geekdo-images.com/OZ71xe3QHrRvGtElb0fdKw__original/img/0NxsIsUt59SPVVjjKUFNuQFdrVY=/0x0/filters:format(png)/pic2563817.png,https://cf.geekdo-images.com/OZ71xe3QHrRvGtElb0fdKw__thumb/img/ESvRBWtBAv2HtnHc5PuOXF1geT4=/fit-in/200x150/filters:strip_icc()/pic2563817.png,2,5,False,2015
75,178140,Captain's Wager: The Maelstrom,https://cf.geekdo-images.com/Vhk6gwPiA6qWY0BfOtearg__original/img/F6tI92I6THyC0PYZvvsm906Jlqg=/0x0/filters:format(jpeg)/pic2530969.jpg,https://cf.geekdo-images.com/Vhk6gwPiA6qWY0BfOtearg__thumb/img/AoRe-Q1bbCGTZu8-KLmAiJfsh6I=/fit-in/200x150/filters:strip_icc()/pic2530969.jpg,2,5,True,2015
76,822,Carcassonne,https://cf.geekdo-images.com/okM0dq_bEXnbyQTOvHfwRA__original/img/aVZEXAI-cUtuunNfPhjeHlS4fwQ=/0x0/filters:format(png)/pic6544250.png,https://cf.geekdo-images.com/okM0dq_bEXnbyQTOvHfwRA__thumb/img/88274KiOg94wziybVHyW8AeOiXg=/fit-in/200x150/filters:strip_icc()/pic6544250.png,2,5,False,2000
77,2993,Carcassonne: Expansion 1 – Inns & Cathedrals,https://cf.geekdo-images.com/g9q--tONTL86x2D4NKiM8g__original/img/r3cKL28WlWl1jNGzetER6B8A5hM=/0x0/filters:format(jpeg)/pic2659943.jpg,https://cf.geekdo-images.com/g9q--tONTL86x2D4NKiM8g__thumb/img/opBzVTp4iK4LfozCr3doTYGwTHE=/fit-in/200x150/filters:strip_icc()/pic2659943.jpg,2,6,True,2002
78,5405,Carcassonne: Expansion 2 – Traders & Builders,https://cf.geekdo-images.com/BaBb91gSf9Lu7CA0Pa9sOg__original/img/NHZlKCrmmNLzmN8k5X4UAjfRWMI=/0x0/filters:format(jpeg)/pic2659946.jpg,https://cf.geekdo-images.com/BaBb91gSf9Lu7CA0Pa9sOg__thumb/img/wKxqmMudEz0HaM7MEDKLbTVa1qE=/fit-in/200x150/filters:strip_icc()/pic2659946.jpg,2,6,True,2003
79,33458,"Carcassonne: Expansion 6 – Count, King & Robber",https://cf.geekdo-images.com/eTGI7r_ud_n2e0QjJg2F3g__original/img/vmUh80cSHUu8prgI57sBqzozXM4=/0x0/filters:format(jpeg)/pic4007858.jpg,https://cf.geekdo-images.com/eTGI7r_ud_n2e0QjJg2F3g__thumb/img/oQjC8FKyOqBt9Vo2OTFJggpMLE0=/fit-in/200x150/filters:strip_icc()/pic4007858.jpg,2,6,True,2007
80,4390,Carcassonne: Hunters and Gatherers,https://cf.geekdo-images.com/NSD4L9c-rY5OOlJYFlQ2Wg__original/img/pBCT2KKOuuSrj4OI5gybXzySnRo=/0x0/filters:format(png)/pic5647234.png,https://cf.geekdo-images.com/NSD4L9c-rY5OOlJYFlQ2Wg__thumb/img/4jFZqbcMUlrd-Nhy7IJHjTshbrc=/fit-in/200x150/filters:strip_icc()/pic5647234.png,2,5,False,2002
81,147303,Carcassonne: South Seas,https://cf.geekdo-images.com/IOHj2BPw0iHrJLkt2yPMRQ__original/img/NlNbAWvMw4cfHv1a3LL8MbvKt5U=/0x0/filters:format(jpeg)/pic1917224.jpg,https://cf.geekdo-images.com/IOHj2BPw0iHrJLkt2yPMRQ__thumb/img/ud0R_fTrdymDRZlWpmpgyOMd-wc=/fit-in/200x150/filters:strip_icc()/pic1917224.jpg,2,5,False,2013
82,7717,Carcassonne: The Castle,https://cf.geekdo-images.com/b93sGgQU_QKNRsynhBAuVA__original/img/9vQ0FpVgmflETrExB8PJjeNeKdo=/0x0/filters:format(jpeg)/pic2606367.jpg,https://cf.geekdo-images.com/b93sGgQU_QKNRsynhBAuVA__thumb/img/RsiqZlVAQ0PKiV9NeIn14Vbpe1s=/fit-in/200x150/filters:strip_icc()/pic2606367.jpg,2,2,False,2003
83,12902,Carcassonne: The City,https://cf.geekdo-images.com/tLrK0_NslFKQL6OvpEqi-w__original/img/YsYwH8aiFnMr--fUMTYjNjhy_A4=/0x0/filters:format(jpeg)/pic839808.jpg,https://cf.geekdo-images.com/tLrK0_NslFKQL6OvpEqi-w__thumb/img/txmUxY2mV7XUjGDuYH0ZlxJtF7A=/fit-in/200x150/filters:strip_icc()/pic839808.jpg,2,4,False,2004
84,18836,Carcassonne: The River II,https://cf.geekdo-images.com/_ackszLDlziy-B9RPW4jvw__original/img/zxVFjCeOkMSjN1WYelYqQCIufc0=/0x0/filters:format(jpeg)/pic105976.jpg,https://cf.geekdo-images.com/_ackszLDlziy-B9RPW4jvw__thumb/img/mwdRYPTqa3J4-THyAWqoiU2Rdio=/fit-in/200x150/filters:strip_icc()/pic105976.jpg,2,6,True,2005
85,130882,Cardline: Animals,https://cf.geekdo-images.com/UuNZgbBvw-o6mboCwn5t-g__original/img/Qb0ruAAN7OT7dLWlCT5DWIwI1Ss=/0x0/filters:format(jpeg)/pic3154455.jpg,https://cf.geekdo-images.com/UuNZgbBvw-o6mboCwn5t-g__thumb/img/Qj0gNK8qvKuh8bXbJQSGcnZ_qiw=/fit-in/200x150/filters:strip_icc()/pic3154455.jpg,2,8,False,2012
86,50381,Cards Against Humanity,https://cf.geekdo-images.com/nYLrPiI9gnvlrwOrKQ4_CA__original/img/EgMpdhoG38LUTApk0kyFFsmoQPk=/0x0/filters:format(jpeg)/pic2909692.jpg,https://cf.geekdo-images.com/nYLrPiI9gnvlrwOrKQ4_CA__thumb/img/fIhQLjWueNPYZhCZ_LzjAIhPm5U=/fit-in/200x150/filters:strip_icc()/pic2909692.jpg,4,30,False,2009
87,43443,Castle Panic,https://cf.geekdo-images.com/ryPiCH15spkrdtvUI-utuA__original/img/RYiSrrenTejCl149T6tc2d9CuwA=/0x0/filters:format(jpeg)/pic6966125.jpg,https://cf.geekdo-images.com/ryPiCH15spkrdtvUI-utuA__thumb/img/2MMQHuG-dSRngk0E2EKeqyE8e9o=/fit-in/200x150/filters:strip_icc()/pic6966125.jpg,1,6,False,2009
88,133814,Castle Panic: Crossbow promo,https://cf.geekdo-images.com/frLvT3WW6d9ncAFSkLP-YA__original/img/zgGlTOY9lFyQ88ufz8uT26REcBw=/0x0/filters:format(jpeg)/pic1515870.jpg,https://cf.geekdo-images.com/frLvT3WW6d9ncAFSkLP-YA__thumb/img/SYrM2QpkGVCXCLhR0Bn8JOaRN84=/fit-in/200x150/filters:strip_icc()/pic1515870.jpg,1,6,True,2012
89,104590,Castle Panic: The Wizard's Tower,https://cf.geekdo-images.com/ZI_7riAQtSAb9T3bodOVKA__original/img/S5nr9djtA4cUDvi7dmtTiYhut1Y=/0x0/filters:format(jpeg)/pic6966120.jpg,https://cf.geekdo-images.com/ZI_7riAQtSAb9T3bodOVKA__thumb/img/VzbEp7j_wYr0KiXfvsYITTAhnSk=/fit-in/200x150/filters:strip_icc()/pic6966120.jpg,1,6,True,2011
90,84876,The Castles of Burgundy,https://cf.geekdo-images.com/5CFwjd8zTcGYVUnkXh04hw__original/img/N8btACZrnEYK1amBNk26VBdcGwc=/0x0/filters:format(jpeg)/pic1176894.jpg,https://cf.geekdo-images.com/5CFwjd8zTcGYVUnkXh04hw__thumb/img/0AG_6zsfYQjqlUHG0-_8lcjp8rc=/fit-in/200x150/filters:strip_icc()/pic1176894.jpg,2,4,False,2011
91,155426,Castles of Mad King Ludwig,https://cf.geekdo-images.com/jVAMlNeDMVZakxJPy-lDrQ__original/img/J4J6wVMItmWj4Yxt8JmuO1g76PE=/0x0/filters:format(jpeg)/pic7229993.jpg,https://cf.geekdo-images.com/jVAMlNeDMVZakxJPy-lDrQ__thumb/img/PfOJx2RMkYg-Uk7mWBMF0HvTxqo=/fit-in/200x150/filters:strip_icc()/pic7229993.jpg,1,4,False,2014
92,174296,Castles of Mad King Ludwig: Secrets,https://cf.geekdo-images.com/WvBvVu4YkcsD7Vo5L-g8yA__original/img/quTNmLdZyyvz1-CsuKzoTRWK6wA=/0x0/filters:format(jpeg)/pic2452313.jpg,https://cf.geekdo-images.com/WvBvVu4YkcsD7Vo5L-g8yA__thumb/img/MbbBjuhAeb7kGzn_2L4HaIFzRns=/fit-in/200x150/filters:strip_icc()/pic2452313.jpg,1,4,True,2015
93,13,CATAN,https://cf.geekdo-images.com/W3Bsga_uLP9kO91gZ7H8yw__original/img/xV7oisd3RQ8R-k18cdWAYthHXsA=/0x0/filters:format(jpeg)/pic2419375.jpg,https://cf.geekdo-images.com/W3Bsga_uLP9kO91gZ7H8yw__thumb/img/8a9HeqFydO7Uun_le9bXWPnidcA=/fit-in/200x150/filters:strip_icc()/pic2419375.jpg,3,4,False,1995
94,161527,Catan: Ancient Egypt,https://cf.geekdo-images.com/OlacxFqqIDQ7a1LpWQQjAw__original/img/jyIMTuVFQDL2dNK6yoCtYJUym88=/0x0/filters:format(jpeg)/pic2228343.jpg,https://cf.geekdo-images.com/OlacxFqqIDQ7a1LpWQQjAw__thumb/img/JhfesDKN5Fr_YQ4tOszQyB22oS0=/fit-in/200x150/filters:strip_icc()/pic2228343.jpg,3,4,False,2014
95,67239,Catan Histories: Settlers of America – Trails to Rails,https://cf.geekdo-images.com/B8fqE_j_yfNmVkkwv5Tk6Q__original/img/ioOLHaNiH26vuQnHdREbAt3Txgg=/0x0/filters:format(png)/pic4819010.png,https://cf.geekdo-images.com/B8fqE_j_yfNmVkkwv5Tk6Q__thumb/img/LMU4vP6HIan02K2o9hAY-Mv8giM=/fit-in/200x150/filters:strip_icc()/pic4819010.png,3,4,False,2010
96,129351,The Cave,https://cf.geekdo-images.com/_grO0Vcpjtwu-R-4Ap4gBA__original/img/Icij-KsGOBj5GXHcXc8iTaNmtu0=/0x0/filters:format(jpeg)/pic1399091.jpg,https://cf.geekdo-images.com/_grO0Vcpjtwu-R-4Ap4gBA__thumb/img/l50RhfaCXmVsNilmyR98OuAmiP4=/fit-in/200x150/filters:strip_icc()/pic1399091.jpg,2,5,False,2012
97,102794,Caverna: The Cave Farmers,https://cf.geekdo-images.com/rz22tqa5PCYvK9oDjIbvxg__original/img/h9il8XnFB0iqHNHsNTPNGxJZWdM=/0x0/filters:format(jpeg)/pic1790789.jpg,https://cf.geekdo-images.com/rz22tqa5PCYvK9oDjIbvxg__thumb/img/3Ae-ieYpDv6w0vuNsGjOmXdcCrU=/fit-in/200x150/filters:strip_icc()/pic1790789.jpg,1,7,False,2013
98,27364,Caylus Magna Carta,https://cf.geekdo-images.com/XLo2qDE1uVGAvVUc2TJZzw__original/img/yoB_q4x1o91ccexqhK09RRqg9tM=/0x0/filters:format(jpeg)/pic339842.jpg,https://cf.geekdo-images.com/XLo2qDE1uVGAvVUc2TJZzw__thumb/img/A7eydugtIseiNjCxfxcmdCgdy2s=/fit-in/200x150/filters:strip_icc()/pic339842.jpg,2,4,False,2007
99,172287,Champions of Midgard,https://cf.geekdo-images.com/VJwOnMF5vwJg2Yaq6ozn3Q__original/img/iEgr80D4UtP0x_WQUYSB60JwGJ0=/0x0/filters:format(jpeg)/pic2869714.jpg,https://cf.geekdo-images.com/VJwOnMF5vwJg2Yaq6ozn3Q__thumb/img/Ms3h8cBxGzfcKB16q1KPOsmnoG8=/fit-in/200x150/filters:strip_icc()/pic2869714.jpg,2,4,False,2015
100,478,Citadels,https://cf.geekdo-images.com/42iW4E-vOumFXRQAiSf-GA__original/img/ochY5pK4sq4vtzkka0OPRwsGLOE=/0x0/filters:format(jpeg)/pic3239104.jpg,https://cf.geekdo-images.com/42iW4E-vOumFXRQAiSf-GA__thumb/img/lxwVwqIO1RkDyyykSDFnpmwbgyI=/fit-in/200x150/filters:strip_icc()/pic3239104.jpg,2,8,False,2000
101,123499,City of Iron,https://cf.geekdo-images.com/FbHx0yxHQlzOqsh50WZGOg__original/img/EEjbxoJbuGtd0-eL3OE42YS4Nxw=/0x0/filters:format(jpeg)/pic1292441.jpg,https://cf.geekdo-images.com/FbHx0yxHQlzOqsh50WZGOg__thumb/img/y1UNy7m9AdM5-cUVVRGlMQCZbBI=/fit-in/200x150/filters:strip_icc()/pic1292441.jpg,2,4,False,2013
102,145203,City of the Living,https://cf.geekdo-images.com/kbZlGt5h6EqDOjYh0TIArQ__original/img/j9mFS9vYNo6tuj3ebao4WVPZuhI=/0x0/filters:format(png)/pic7841232.png,https://cf.geekdo-images.com/kbZlGt5h6EqDOjYh0TIArQ__thumb/img/G7YSKVna6OIocI2vxbBn5D2EJSc=/fit-in/200x150/filters:strip_icc()/pic7841232.png,2,4,False,2013
103,36932,Claustrophobia,https://cf.geekdo-images.com/OUNLwXPLWGBgqlooTuADeQ__original/img/H5vpyvjR2NkRGDEXDrDBp3L56Kw=/0x0/filters:format(jpeg)/pic570518.jpg,https://cf.geekdo-images.com/OUNLwXPLWGBgqlooTuADeQ__thumb/img/_HYYNg_j_lEywSiF2PJEIS2_5WU=/fit-in/200x150/filters:strip_icc()/pic570518.jpg,2,2,False,2009
104,178900,Codenames,https://cf.geekdo-images.com/F_KDEu0GjdClml8N7c8Imw__original/img/gcX_EfjsRpB5fI4Ug4XV73G4jGI=/0x0/filters:format(jpeg)/pic2582929.jpg,https://cf.geekdo-images.com/F_KDEu0GjdClml8N7c8Imw__thumb/img/yl8iXxSNwguMeg3KkmfFO9SMVVc=/fit-in/200x150/filters:strip_icc()/pic2582929.jpg,2,8,False,2015
105,162578,Collapse,https://cf.geekdo-images.com/DDVsbu1lflKr6ZIVA-6DBA__original/img/gBAKR3BTRS4JTh1S8mp2hcshK3g=/0x0/filters:format(png)/pic2088004.png,https://cf.geekdo-images.com/DDVsbu1lflKr6ZIVA-6DBA__thumb/img/6MEHQdf5fNIVof8FK8n0uuM86HU=/fit-in/200x150/filters:strip_icc()/pic2088004.png,2,4,False,2015
106,158899,Colt Express,https://cf.geekdo-images.com/2HKX0QANk_DY7CIVK5O5fQ__original/img/okv8rhQupsrXsEJsovQ_BJV5hKA=/0x0/filters:format(jpeg)/pic2869710.jpg,https://cf.geekdo-images.com/2HKX0QANk_DY7CIVK5O5fQ__thumb/img/zcjkqn_HYDIIyVAZaAxJIkurQRg=/fit-in/200x150/filters:strip_icc()/pic2869710.jpg,2,6,False,2014
107,118174,Compounded,https://cf.geekdo-images.com/y8JfVb35fNbp2vVREDtMBg__original/img/Ftg1jZeQ-OmHmMDSRBH7UHZDAOM=/0x0/filters:format(jpeg)/pic1322957.jpg,https://cf.geekdo-images.com/y8JfVb35fNbp2vVREDtMBg__thumb/img/HAVgY5kLAxwrZ9xF1VDEDUq5SCA=/fit-in/200x150/filters:strip_icc()/pic1322957.jpg,2,5,False,2013
108,163257,Compounded: Geiger Expansion,https://cf.geekdo-images.com/3jXHG2VrdkO-paUrMNiE4Q__original/img/aAr_ZWVW3MryGHFwWaqOYaqKNdc=/0x0/filters:format(jpeg)/pic2094101.jpg,https://cf.geekdo-images.com/3jXHG2VrdkO-paUrMNiE4Q__thumb/img/_MIyuGAzuS2CcNb4_sTLn2uaqhs=/fit-in/200x150/filters:strip_icc()/pic2094101.jpg,1,5,True,2015
109,124361,Concordia,https://cf.geekdo-images.com/CzwSm8i7tkLz6cBnrILZBg__original/img/BhJ3sB3uk-eSdR1iW4EP3cu0Wi0=/0x0/filters:format(jpeg)/pic3453267.jpg,https://cf.geekdo-images.com/CzwSm8i7tkLz6cBnrILZBg__thumb/img/ESPSltYYSFK-aJw6jOTdQrJGpOc=/fit-in/200x150/filters:strip_icc()/pic3453267.jpg,2,5,False,2013
110,165023,Concordia: Britannia / Germania,https://cf.geekdo-images.com/lYpXl2In5qOQ6xdpJS_VgQ__original/img/Lcsn5JX7Jht9fy2hGJadVnorUSc=/0x0/filters:format(png)/pic6689678.png,https://cf.geekdo-images.com/lYpXl2In5qOQ6xdpJS_VgQ__thumb/img/hudaKHcYqEd1wcVl_FV49pN1LRk=/fit-in/200x150/filters:strip_icc()/pic6689678.png,2,5,True,2014
111,181084,Concordia: Salsa,https://cf.geekdo-images.com/-4HtbGtzFMC14laR8Azj9Q__original/img/HL81zyOsYN4MGnlYkXUxwp4nGso=/0x0/filters:format(jpeg)/pic3882304.jpg,https://cf.geekdo-images.com/-4HtbGtzFMC14laR8Azj9Q__thumb/img/WYzbopBe5yTpYBhlIRK8DAPzLQM=/fit-in/200x150/filters:strip_icc()/pic3882304.jpg,2,5,True,2015
112,98351,Core Worlds,https://cf.geekdo-images.com/Yim5NN5RexitX1ZaAsrKSg__original/img/vTRod_K2284wZIUN4Xcc9P7g1R0=/0x0/filters:format(jpeg)/pic1063921.jpg,https://cf.geekdo-images.com/Yim5NN5RexitX1ZaAsrKSg__thumb/img/sianmpiJv5zgUJcB5K4fJj0MXyE=/fit-in/200x150/filters:strip_icc()/pic1063921.jpg,2,5,False,2011
113,125099,Core Worlds: Galactic Orders,https://cf.geekdo-images.com/sP2p4ExP5zxKtr05GJVVtQ__original/img/hitMdjDvEKDR9e8S2JQ-v3lkxwA=/0x0/filters:format(jpeg)/pic1377006.jpg,https://cf.geekdo-images.com/sP2p4ExP5zxKtr05GJVVtQ__thumb/img/5dQ8nuek98039o_tXX5RbiiOX9M=/fit-in/200x150/filters:strip_icc()/pic1377006.jpg,2,5,True,2012
114,156867,Core Worlds: Revolution,https://cf.geekdo-images.com/-eyR6WgTrH1UQfOyjRJKFQ__original/img/V8SC-RJ0ZO1WU5Fd9bFfk0DfvC0=/0x0/filters:format(jpeg)/pic2059260.jpg,https://cf.geekdo-images.com/-eyR6WgTrH1UQfOyjRJKFQ__thumb/img/KqkERSUZz5t0I0m6YnN1gSS0-kQ=/fit-in/200x150/filters:strip_icc()/pic2059260.jpg,2,5,True,2014
115,39463,Cosmic Encounter,https://cf.geekdo-images.com/S8cE-Ld7XP5sVz-upKJ-Bg__original/img/c4ZrfOtpp6tDHLyMsKecc2ne370=/0x0/filters:format(jpeg)/pic1521633.jpg,https://cf.geekdo-images.com/S8cE-Ld7XP5sVz-upKJ-Bg__thumb/img/gE--xqnuor4bft2J361zxJJGCjM=/fit-in/200x150/filters:strip_icc()/pic1521633.jpg,3,5,False,2008
116,61001,Cosmic Encounter: Cosmic Incursion,https://cf.geekdo-images.com/hlQgyEHz9eINmiNuaG3WJQ__original/img/7kd2BDLJHBL1s1VBFoyvv7Zn2-s=/0x0/filters:format(jpeg)/pic657393.jpg,https://cf.geekdo-images.com/hlQgyEHz9eINmiNuaG3WJQ__thumb/img/uHenlXSPrAPVWpoRIl2s6EeYkyI=/fit-in/200x150/filters:strip_icc()/pic657393.jpg,3,6,True,2010
117,140863,Council of Verona,https://cf.geekdo-images.com/veF92mGEcTaB88DNqRaL_w__original/img/C-x-EFQfxKo5Kfb3iNlrvqlK6hg=/0x0/filters:format(jpeg)/pic1673162.jpg,https://cf.geekdo-images.com/veF92mGEcTaB88DNqRaL_w__thumb/img/zrGXNh-p5qpkqn8lRLCpGbI9bRo=/fit-in/200x150/filters:strip_icc()/pic1673162.jpg,2,5,False,2013
118,147827,Council of Verona: Poison Expansion,https://cf.geekdo-images.com/Yates55ELjYN7d8hj9H8yw__original/img/f3EtISnh_9p35QaZHWV2AyYDsH8=/0x0/filters:format(jpeg)/pic1776648.jpg,https://cf.geekdo-images.com/Yates55ELjYN7d8hj9H8yw__thumb/img/ZR7wX8GoywAEJSP6vTd1f3vy3E0=/fit-in/200x150/filters:strip_icc()/pic1776648.jpg,2,5,True,2013
119,131357,Coup,https://cf.geekdo-images.com/MWhSY_GOe2-bmlQ2rntSVg__original/img/ayAAWBK1rAEumARNmROsOtvqW-4=/0x0/filters:format(jpeg)/pic2016054.jpg,https://cf.geekdo-images.com/MWhSY_GOe2-bmlQ2rntSVg__thumb/img/vuR_0PCX1w2EkjO_LbchOHZPOwU=/fit-in/200x150/filters:strip_icc()/pic2016054.jpg,2,6,False,2012
120,148931,Coup: Reformation,https://cf.geekdo-images.com/-Pnt6sTdrbrGhCH0uPvdSQ__original/img/Yge9TxsRfjTbG2QuXC3kM9vVZjs=/0x0/filters:format(jpeg)/pic1978817.jpg,https://cf.geekdo-images.com/-Pnt6sTdrbrGhCH0uPvdSQ__thumb/img/LLNU6pQ0o1tejgTGDuFstJkJJP0=/fit-in/200x150/filters:strip_icc()/pic1978817.jpg,2,10,True,2013
121,521,Crokinole,https://cf.geekdo-images.com/7ejbxsn-UtLl3ehamuAEdw__original/img/HJOZG6y87_skppfIqX-voRlhNxE=/0x0/filters:format(jpeg)/pic79413.jpg,https://cf.geekdo-images.com/7ejbxsn-UtLl3ehamuAEdw__thumb/img/AX0pNTuAzpUfxlvtwirM6zAK4ws=/fit-in/200x150/filters:strip_icc()/pic79413.jpg,2,4,False,1876
122,192457,Cry Havoc,https://cf.geekdo-images.com/OaKLFUgTVdUYvGxLT5QjsQ__original/img/9hr6b_e0WOJJZKLBcuBfuZ0wBuE=/0x0/filters:format(jpeg)/pic3090929.jpg,https://cf.geekdo-images.com/OaKLFUgTVdUYvGxLT5QjsQ__thumb/img/Q_G1GlSoIsbibsaOFDmr4_YGwhM=/fit-in/200x150/filters:strip_icc()/pic3090929.jpg,2,4,False,2016
123,143986,CV,https://cf.geekdo-images.com/WVXZAwPbX0LAYmXm4HiE6Q__original/img/uICa7YEQzyO4Ua2N7se200-lBvs=/0x0/filters:format(jpeg)/pic1968267.jpg,https://cf.geekdo-images.com/WVXZAwPbX0LAYmXm4HiE6Q__thumb/img/IqyCEZCOaYZyEwKdegYtJjKO5ME=/fit-in/200x150/filters:strip_icc()/pic1968267.jpg,2,4,False,2013
124,111124,Dark Moon,https://cf.geekdo-images.com/BhDoxSC8IqhbMRclci76gA__original/img/vv4Kc2-MElXZ9XOovyZNIK8Jlns=/0x0/filters:format(jpeg)/pic2320134.jpg,https://cf.geekdo-images.com/BhDoxSC8IqhbMRclci76gA__thumb/img/bprSokzAs6Pfc4CuyXD_4tCCP38=/fit-in/200x150/filters:strip_icc()/pic2320134.jpg,3,7,False,2011
125,141423,Dead Men Tell No Tales,https://cf.geekdo-images.com/_pEgLxT-NQ3O1JR0MQYe8g__original/img/sFzIGhDs41kbycvIKcDFhHjykCk=/0x0/filters:format(png)/pic6314060.png,https://cf.geekdo-images.com/_pEgLxT-NQ3O1JR0MQYe8g__thumb/img/5Vd23VAJjQ2unZrtFdDbbVzF0Xw=/fit-in/200x150/filters:strip_icc()/pic6314060.png,2,5,False,2015
